"304451","25/4/2019 21:11:50.151827+00","	
Mary Larios (ICON Health & Fitness, Inc.)
GRACIAS , SE CANCELA","118535","99"
"304450","25/4/2019 21:11:47.02397+00","NO SE LOCALIZO A CLIENTE","118535","99"
"304449","25/4/2019 20:57:25.785743+00","ok depositados 1750","128932","4"
"304448","25/4/2019 20:44:04.638107+00","PORFAVOR REVISAR EQUIPO","128974","99"
"304447","25/4/2019 20:42:38.99305+00","Kk330c0814145","128589","55"
"304446","25/4/2019 20:30:21.163573+00","armado pagado el 26/04/19","128643","99"
"304445","25/4/2019 20:29:53.500746+00","armado pagado el 26/04/19","128509","99"
"304444","25/4/2019 20:28:02.555187+00","armado pagado el 26/04/19","128860","99"
"304443","25/4/2019 20:27:43.068606+00","revision pagado el 26/04/19","128794","99"
"304442","25/4/2019 20:27:34.431714+00","ok, enterado, terminado","128794","99"
"304441","25/4/2019 20:26:39.524327+00","reparacion pagado el 26/04/19","127031","99"
"304440","25/4/2019 20:19:46.844327+00","ARMADO PAGADO EL 26/04/19","128412","99"
"304439","25/4/2019 20:19:25.080986+00","REVISION PAGADO EL 26/04/19","128428","99"
"304438","25/4/2019 20:00:55.99421+00","ok recibo 500","128874","4"
"304437","25/4/2019 20:00:20.560727+00","ok recibo 2880","128943","4"
"304436","25/4/2019 19:56:59.056397+00","cliente llamó para cambiar fecha  30/04/19 ","128708","7"
"304435","25/4/2019 19:47:09.963486+00","CONFIRMADO CON CLIENTE VIERNES 26 ABRIL ","128971","6"
"304434","25/4/2019 19:41:38.400025+00","Equipo instalado y funcionando
24860.9
KK251R0902898
Atendio srta Martha Casteñanos","128705","242"
"304433","25/4/2019 19:39:15.170872+00","CONFIRMADO CON CLIENTA VIERNES 26 ABRIL ","128970","6"
"304432","25/4/2019 19:18:22.273857+00","SE PASA COSTO DE BANDA DE PISO $2980 - REV = $ 2530 / SE LE INDICA QUE EN 10 DÍAS SE TENDRÁ LA BANDA ","128712","11"
"304431","25/4/2019 19:06:19.756667+00","ARMADO PAGADO EL 26/04/19","128792","99"
"304430","25/4/2019 19:05:56.52204+00","modelo PFTL60916.5 serie MM100C0500215 se armo equipo quedo funcionando correctamente","128792","99"
"304429","25/4/2019 19:05:37.828099+00","ARMADO PAGADO EL 26/04/19","128734","99"
"304428","25/4/2019 19:05:09.977846+00","modelo 25027.8 serie KK330C0814144 se armo equipo quedo funcionando correctamente","128734","99"
"304427","25/4/2019 19:04:52.760416+00","ARMADO PAGADO EL 26/04/19","128725","99"
"304426","25/4/2019 19:04:28.117094+00","modelo 25027.8 serie KK740C0807330 se armo equipo quedo funcionando correctamente","128725","99"
"304425","25/4/2019 19:04:09.198779+00","ARMADO PAGADO EL 26/04/19","128403","99"
"304424","25/4/2019 19:03:36.083526+00","modelo NTRW59147.1 serie KK941R0103022 se armo equipo quedo funcionando correctamente","128403","99"
"304423","25/4/2019 18:45:32.078298+00","REVISION PAGADO EL 26/04/19","128205","99"
"304422","25/4/2019 18:45:09.095505+00","ARMADO PAGADO EL 26/04/19","128539","99"
"304421","25/4/2019 18:44:41.108732+00","ARMADO PAGADO EL 26/04/19","128540","99"
"304420","25/4/2019 18:44:10.934105+00","ARMADO PAGADO EL 26/04/19","128586","99"
"304419","25/4/2019 18:42:54.252901+00","ARMADO PAGADO EL 26/04/19","128716","99"
"304418","25/4/2019 18:30:29.86344+00","PAGÓ  EN MERCADO PAGO","128965","113"
"304417","25/4/2019 18:30:19.523521+00","se pidio pieza a icon ","128876","6"
"304416","25/4/2019 18:21:00.071739+00","PORFAVOR COLOCAR REFACCIONES QUE SE ENVIARON","127513","99"
"304415","25/4/2019 18:15:20.395455+00","CLIENTE REGRESO LA LLAMADA, COMENTA QUE APENAS LE VAN A ENTREGAR EL EQUIPO Y ELLA NOS REGRESA LA LLAMADA PARA CONFIRMAR LA INSTALACION","128774","99"
"304414","25/4/2019 18:10:47.488432+00","confirmado con cliente viernes 26 abril ","128360","6"
"304413","25/4/2019 18:07:21.406329+00","PORFAVOR COLOCAR REFACCIONES QUE SE ENVIARON","126780","99"
"304412","25/4/2019 18:02:36.580096+00","KK250C0406417.    PFTL10916.4
Se armo caminadora, pero no funciona el motor de la velocidad, se revisa y el motor no gira esta trabado y también esta rota la tapa de motor, hay que cambiar piezas.","128876","240"
"304411","25/4/2019 18:02:29.698382+00","OK, ENTERADO, TERMINADO","126685","99"
"304410","25/4/2019 18:01:31.510219+00","n/c se dejó recado en el buzón  ","128360","7"
"304409","25/4/2019 17:56:24.250165+00","Cliente confirma que el equipo ya esta en el lugar de armado / confirmado viernes 26 de Abril","128695","11"
"304408","25/4/2019 17:56:11.346904+00","cliente regresa la llamada para confirmar  esta en cirugía  ","128930","7"
"304407","25/4/2019 17:52:26.560837+00","n/c ","128774","7"
"304406","25/4/2019 17:48:31.69944+00","confirmado con Virginia para el lunes 29/04/19 cliente indica que el equipo está en el lugar de armado   ","123008","7"
"304405","25/4/2019 17:42:10.449787+00","PORFAVOR REVISAR EQUIPO","128958","99"
"304404","25/4/2019 17:37:01.690779+00","Equipo instalado y funcionando
Pftl80916. 4
KK630C0404162","128476","242"
"304403","25/4/2019 17:35:59.406731+00","cliente indica que ya le hicieron cambio fisico","126596","6"
"304402","25/4/2019 17:31:41.425326+00","PORFAVOR REVISAR EQUIPO","128955","99"
"304401","25/4/2019 17:29:27.830618+00","ICS NUEVO 25 ABRIL ","127842","6"
"304400","25/4/2019 17:28:56.759782+00","ICS NUEVO 25 ABRIL ","128331","6"
"304399","25/4/2019 17:28:54.187497+00","ICS NUEVO 25 ABRIL ","128128","6"
"304398","25/4/2019 17:25:44.528198+00","Cliente confirma que el equipo ya esta en el lugar de armado / confirmado viernes 26 de Abril","128695","11"
"304397","25/4/2019 17:10:35.094506+00","Se checo pftl79113.2 motor de velocidad quemado y banda de motor rrota ","128834","241"
"304396","25/4/2019 17:09:44.811061+00","Se colocaron piesas se deja funcionando","128378","241"
"304395","25/4/2019 17:09:31.269116+00","solo venta de tarjeta de control $3200-450=2750","125972","4"
"304394","25/4/2019 17:08:18.227927+00","piezas solicitadas","128714","99"
"304393","25/4/2019 17:04:59.557663+00","Equipo instalado y funcionando
NTEL05917. 3
KK340G0306036","128634","242"
"304392","25/4/2019 17:04:30.500171+00","POR FAVOR REVISAR EQUIPO Y/O DAR MANTENIMEINTO, EL CLIENTE TIENE QUE PAGAR $450.00  O $750.00","128947","99"
"304391","25/4/2019 17:04:04.040081+00","Equipo instalado y funcionando correctamente
24860.9
KK251R0902921","128633","242"
"304390","25/4/2019 16:56:20.519049+00","Venta en oficina pago en efectivo $2880","128943","11"
"304389","25/4/2019 16:43:45.102094+00","SE PROCEDIÓ A HACER LA REVISIÓN DEL EQUIPO EL CUAL SE ENCUENTRA EN UN ESTABLECIMIENTO PUBLICO(GIMNASIO""STAR GYM""), EL CLIENTE COMENTA QUE REQUIEREN MANTENIMIENTO LOS EQUIPOS PORQUE LAS BANDAS SE PATINAN AL MOMENTO DE QUE LOS USUARIOS SE ENCUENTRAN USANDO LOS EQUIPOS DURANTE SUS RUTINAS. ENVIE EVIDENCIA FOTOGRAFICA DE LOS EQUIPOS Y DEL ESTABLECIMIENTO EN DONDE SE ENCUENTRAN. 
MOD. 831.24853.1
SERIE. JJ340T2151548
(OK)","128694","65"
"304388","25/4/2019 16:41:50.009417+00","SE PROCEDIÓ A HACER LA REVISIÓN DEL EQUIPO EL CUAL SE ENCUENTRA EN UN ESTABLECIMIENTO PUBLICO(GIMNASIO""STAR GYM""), EL CLIENTE COMENTA QUE REQUIEREN MANTENIMIENTO LOS EQUIPOS PORQUE LAS BANDAS SE PATINAN AL MOMENTO DE QUE LOS USUARIOS SE ENCUENTRAN USANDO LOS EQUIPOS DURANTE SUS RUTINAS.
ENVIE EVIDENCIA FOTOGRAFICA DE LOS EQUIPOS Y DEL ESTABLECIMIENTO EN DONDE SE ENCUENTRAN.
MOD.831.24853.1
SERIE. JJ340T2151554
(OK)","128688","65"
"304387","25/4/2019 16:41:02.364777+00","se armo equipo quedo funcionando correctamente.","128734","98"
"304386","25/4/2019 16:40:13.877235+00","se armo equipo quedo funcionando correctamente.","128792","98"
"304385","25/4/2019 16:37:54.002261+00","CONFIRMADO CON CLIENTA VIERNES 26 ABRIL ","128944","6"
"304384","25/4/2019 16:33:09.811782+00","se armo equipo quedo funcionando correctamente.","128725","98"
"304383","25/4/2019 16:30:41.304995+00","se armo equipo quedo funcionando correctamente.","128403","98"
"304382","25/4/2019 16:11:31.759823+00","se hizo cambio fisico a clienta ","125666","6"
"304381","25/4/2019 16:04:18.987187+00","NO HACER CASO AL ANTERIOR COMENTARIO, PAGÓ EN AMZ","128941","113"
"304380","25/4/2019 16:03:04.703491+00","pagó en mercado  pago","128941","113"
"304379","25/4/2019 15:51:34.533261+00","Armado realizado
KK050C0501714
Gracias","128757","61"
"304378","25/4/2019 15:50:48.685428+00","Sé armó equipo quedando funciónando serie. # MM200C0A08541 versión. 10 cliente estuvo presente","128407","104"
"304377","25/4/2019 15:47:26.691264+00","Se armó equipo quedando funciónando serie # KK251R0902860 versión. 9 cliente estuvo presente","128560","104"
"304376","25/4/2019 15:37:34.379832+00","Se armó equipo quedando funciónando # KK251R0902958 versión. 9 cliente estuvo presente","128637","104"
"304375","25/4/2019 15:35:03.188121+00","Sé armó equipo quedando funciónando serie# Kk250G0400055 versión.4 cliente estuvo presente","128763","104"
"304374","25/4/2019 15:31:01.249351+00","armado pagado el 26/04/19","128062","99"
"304373","25/4/2019 15:30:18.261934+00","armado pagado el 26/04/19","127996","99"
"304372","25/4/2019 15:29:58.339238+00","armado pagado el 26/04/19","127997","99"
"304371","25/4/2019 15:29:33.270298+00","reparacion pagado el 26/04/19","127374","99"
"304370","25/4/2019 15:29:05.971767+00","armado pagado el 26/04/19","127625","99"
"304369","25/4/2019 15:28:36.007904+00","armado pagado el 26/04/19","127500","99"
"304368","25/4/2019 15:27:58.571344+00","revision pagado el 26/04/19","127834","99"
"304367","25/4/2019 15:27:39.078585+00","armado pagado el 26/04/19","127451","99"
"304366","25/4/2019 15:26:45.047813+00","revision pagado el 26/04/19","127860","99"
"304365","25/4/2019 15:26:19.849863+00","reparacion pagado el 26/04/19","126335","99"
"304364","25/4/2019 15:25:58.433133+00","revision pagado el 26/04/19","128432","99"
"304363","25/4/2019 15:25:35.976589+00","revision pagado el 26/04/19","128433","99"
"304362","25/4/2019 15:25:21.754411+00","piezas solicitadas","128433","99"
"304361","25/4/2019 15:23:53.136779+00","REVISION PAGADO EL 26/04/19","128612","99"
"304360","25/4/2019 15:23:13.311096+00","REPARACION PAGADO EL 26/04/19","128339","99"
"304359","25/4/2019 15:22:58.139933+00","PAGÓ EN MERCADO PAGO","128937","113"
"304358","25/4/2019 15:22:30.654306+00","REPARACION PAGADO EL 26/04/19","128208","99"
"304357","25/4/2019 15:22:04.820046+00","REPARACION PAGADO EL 26/04/19","128207","99"
"304356","25/4/2019 15:21:36.57563+00","REPARACION PAGADO EL 26/04/19","127835","99"
"304355","25/4/2019 15:21:22.624673+00","TERMINADO","127835","99"
"304354","25/4/2019 15:21:00.622109+00","REPARACION PAGADO EL 26/04/19","126745","99"
"304353","25/4/2019 15:20:39.327461+00","REPARACION PAGADO EL 26/04/19","125916","99"
"304352","25/4/2019 15:19:51.157425+00","OK, ENTERADO, ARMADO PAGADO EL 26/04/19","128413","99"
"304351","25/4/2019 15:19:47.593459+00","PAGÓ EN MERCADO  PAGO
","128936","113"
"304350","25/4/2019 15:13:43.080498+00","REVISION PAGADO EL 26/04/19","126746","99"
"304349","25/4/2019 15:13:19.389988+00","ARMADO PAGADO EL 26/04/19","126821","99"
"304348","25/4/2019 15:12:58.893837+00","REPARACION PAGADO EL 26/04/19","125913","99"
"304347","25/4/2019 15:12:50.331222+00","PAGÓ EN MERCADO PAGO","128935","113"
"304346","25/4/2019 15:12:32.156066+00","ARMADO PAGADO EL 26/04/19","126701","99"
"304345","25/4/2019 15:12:12.66118+00","ARMADO PAGADO EL 26/04/19","126656","99"
"304344","25/4/2019 15:11:53.694633+00","ARMADO PAGADO EL 26/04/19","128445","99"
"304343","25/4/2019 15:11:21.511262+00","ARMADO PAGADO EL 26/04/19","126922","99"
"304342","25/4/2019 15:10:46.535299+00","ARMADO PAGADO EL 26/04/19","127199","99"
"304341","25/4/2019 15:10:22.678781+00","ARMADO PAGADO EL 26/04/19","127231","99"
"304340","25/4/2019 15:10:07.446018+00","ARMADO PAGADO EL 26/04/19","127358","99"
"304339","25/4/2019 15:09:39.07209+00","ARMADO PAGADO EL 26/04/19","127437","99"
"304338","25/4/2019 15:09:05.190104+00","ARMADO PAGADO EL 26/04/19","127985","99"
"304337","25/4/2019 15:08:45.715437+00","ARMADO PAGADO EL 26/04/19","128125","99"
"304336","25/4/2019 15:08:28.192129+00","REVISION PAGADO EL 26/04/19","128203","99"
"304335","25/4/2019 15:07:16.248886+00","PAGÓ EN MERCADO  PAGO","128934","113"
"304334","25/4/2019 14:56:39.78349+00","revision y reparacion pagado el 26/04/19","126620","99"
"304333","25/4/2019 14:55:38.0351+00","armado pagado el 26/04/19","128814","99"
"304332","25/4/2019 14:55:06.120047+00","armado pagado el 26/04/19","128766","99"
"304331","25/4/2019 14:53:49.651189+00","depósito a  Oscar para la compra de un motor  de resistencia  ","128932","7"
"304330","25/4/2019 14:52:09.908171+00","revision pagado el 26/04/19","128611","99"
"304329","25/4/2019 14:51:37.785267+00","reparacion pagado el 26/04/19","128576","99"
"304328","25/4/2019 14:51:20.702744+00","armado pagado el 26/04/19","128561","99"
"304327","25/4/2019 14:50:43.656115+00","armado pagado el 26/04/19","128514","99"
"304326","25/4/2019 14:50:30.898549+00","armado pagado el 26/04/19","128468","99"
"304325","25/4/2019 14:50:03.544617+00","armado pagado el 26/04/19","128467","99"
"304324","25/4/2019 14:49:35.586578+00","armado pagado el 26/04/19","128466","99"
"304323","25/4/2019 14:48:14.095448+00","armado pagado el 26/04/19","128402","99"
"304322","25/4/2019 14:47:53.7723+00","reparacion pagado el 26/04/19","125917","99"
"304321","25/4/2019 14:47:28.015728+00","armado pagado el 26/04/19","128279","99"
"304320","25/4/2019 14:47:08.060131+00","armado pagado el 26/04/19","128278","99"
"304319","25/4/2019 14:46:53.476815+00","armado pagado el 26/04/19","128244","99"
"304318","25/4/2019 14:46:25.441565+00","armado pagado el 26/04/19","128227","99"
"304317","25/4/2019 14:45:50.416816+00","revision pagado el 26/04/19","128221","99"
"304316","25/4/2019 14:45:30.71038+00","armado pagado el 26/04/19","128185","99"
"304315","25/4/2019 14:45:16.988347+00","armado pagado el 26/04/19","128116","99"
"304314","25/4/2019 14:44:48.250871+00","armado pagado el 26/04/19","128106","99"
"304313","25/4/2019 14:44:15.002502+00","armado pagado el 26/04/19","128105","99"
"304312","25/4/2019 14:43:38.138392+00","armado pagado el 26/04/19","128091","99"
"304311","25/4/2019 14:43:22.847642+00","armado pagado el 26/04/19","128085","99"
"304310","25/4/2019 14:42:53.783314+00","armado pagado el 26/04/19","128061","99"
"304309","25/4/2019 14:42:25.952822+00","armado pagado el 26/04/19","128060","99"
"304308","25/4/2019 14:41:48.77896+00","armado pagado el 26/04/19","128059","99"
"304307","25/4/2019 14:41:15.73527+00","armado pagado el 26/04/19","128058","99"
"304306","25/4/2019 14:40:41.90894+00","armado pagado el 26/04/19","128057","99"
"304305","25/4/2019 14:40:03.258527+00","revision pagado el 26/04/19","128052","99"
"304304","25/4/2019 14:39:02.637043+00","armado pagado el 26/04/19","128043","99"
"304303","25/4/2019 14:38:08.405991+00","armado pagado el 26/04/19","127987","99"
"304302","25/4/2019 14:37:08.708247+00","revision pagado el 26/04/19","127967","99"
"304301","25/4/2019 14:36:51.578642+00","armado pagado el 26/04/19","127917","99"
"304300","25/4/2019 14:36:19.268713+00","armado pagado el 26/04/19","127913","99"
"304299","25/4/2019 14:36:11.009293+00","kk741r0307340","127913","99"
"304298","25/4/2019 14:35:27.899002+00","armado pagado el 26/04/19","127883","99"
"304297","25/4/2019 14:34:59.370868+00","armado pagado el 26/04/19","127863","99"
"304296","25/4/2019 14:34:26.498531+00","revision pagado el 26/04/19","127838","99"
"304295","25/4/2019 14:33:46.320375+00","armado pagado el 26/04/19","127808","99"
"304294","25/4/2019 14:33:14.168807+00","reparacion pagado el 26/04/19","127764","99"
"304293","25/4/2019 14:32:52.253428+00","revision pagado el 26/04/19","127748","99"
"304292","25/4/2019 14:32:32.451438+00","armado pagado el 26/04/19","127728","99"
"304291","25/4/2019 14:31:28.823871+00","revision pagado el 26/04/19","127597","99"
"304290","25/4/2019 14:30:42.705873+00","armado pagado el 26/04/19","127530","99"
"304289","25/4/2019 14:30:10.684946+00","armado pagado el 26/04/19","127478","99"
"304288","25/4/2019 14:29:56.831881+00","armado pagado el 26/04/19","127272","99"
"304287","25/4/2019 14:29:28.427306+00","armado pagado el 26/04/19","126670","99"
"304286","25/4/2019 14:28:38.214123+00","armado pagado el 26/04/19","128818","99"
"304285","25/4/2019 14:28:08.051807+00","armado pagado el 26/04/19","128745","99"
"304284","25/4/2019 14:27:36.206602+00","armado pagado el 26/04/19","128450","99"
"304283","25/4/2019 14:27:04.076231+00","armado pagado el 26/04/19","128449","99"
"304282","25/4/2019 14:26:30.690116+00","armado pagado el 26/04/19","128344","99"
"304281","25/4/2019 14:19:51.192716+00","armado de ntel05917.3    kk340g0306032 ","128821","84"
"304280","25/4/2019 14:18:45.455788+00","armado de pftl34616.2   kk920c0204419  cambiar motor de velocidad, llego roto del porta carbones.","128536","84"
"304279","25/4/2019 12:22:53.021123+00","Equipo instalado y funcionando
25049.5
MM110C0500802","128806","242"
"304278","25/4/2019 12:22:20.562316+00","Equipo instalado y funcionando
NTEL05917. 3
KK340G0305998","128711","242"
"304277","25/4/2019 03:12:45.404222+00","Se checa equipo se destrozo el motor de tensión debido a que se rompió pivotes del sistema de tensión cambiar motor de tensión, sistema de tensión completo con chicote,y la banda de tensión está desgastada pfel 04813.0 ff111u01539 se gasta $50 pesos en camiones 24/04/19","128826","85"
"304276","25/4/2019 03:08:57.847842+00","Se armó equipo funcionando ntel05917.3 kk240g0300231 24/04/19","128554","85"
"304275","25/4/2019 02:47:56.995424+00","MODELO 24860.9 SERIE KK251R0902903","128882","78"
"304274","25/4/2019 02:46:45.528967+00","Modelo pftl10916.4 serie KK250C0406404","128817","78"
"304273","25/4/2019 02:46:05.158495+00","Se instaló equipo, se deja funcionando correctamente.Proform PFTL60916.5 serie:KK330C0515543","128803","236"
"304272","25/4/2019 02:44:44.399867+00","Se instaló equipo, se deja funcionando correctamente.weslo R5.2 WLTL29816.10 ","128798","236"
"304271","25/4/2019 01:03:05.030679+00","El equipo se deja funcionando correctamente.","127835","54"
"304270","25/4/2019 00:59:59.906194+00","Equipo. Listo y armado. Trabajando correctamente no serie..mm 010coa 03682","128860","55"
"304269","25/4/2019 00:50:45.386377+00","SE LES MARCA Y NO CONTESTAN","128262","40"
"304268","25/4/2019 00:49:36.095132+00","SERVICIO REALIZADO
PIEZAS COLOCADAS
MAQUINA FUNCIONANDO 
CORRECTAMENTE","126685","40"
"304267","25/4/2019 00:06:30.604937+00","Servicio realizado 16-4-19 S#KK240C0503108 M#25049.5","128426","18"
"304266","25/4/2019 00:04:30.043274+00","Peron el m#25027.8 y el s#kk330c0814146 ","128126","18"
"304265","25/4/2019 00:04:13.220387+00","Peron el m#25027.8 y el s#kk330c0814146 ","128126","18"
"304264","25/4/2019 00:02:56.796435+00","SERVICIO REALIZADO 16-4-19 S#KK240C0503108 M#25049.5","128126","18"
"304263","25/4/2019 00:01:10.221016+00","SERVICIO REALIZADO 24-4-19 S#KK830G0004052 M#PFEX52715.0","128619","18"
"304262","24/4/2019 23:59:21.01989+00","SERVICIO REALIZADO 18_4_19 S#KK150C0515634 M#24850.5","128375","18"
"304261","24/4/2019 23:57:27.510349+00","Servicio realizado22-4-19 s# KK340G0306054 M#NTEL05917.3","128648","18"
"304260","24/4/2019 23:42:20.275767+00","YA QUEDO LISTO ESTE SERVICIO SERIE KK251R0902945 MODELO 24860.9 SALUDOS","128818","26"
"304259","24/4/2019 23:41:05.055571+00","YA QUEDO LISTO ESTE SERVICIO SERIE KK250C0514350 MODELO PFTL60916.5 SALUDOS","128745","26"
"304258","24/4/2019 23:39:40.877243+00","Equipo checado y trabajando correctamente.
Problese le callo el iman del sensor del platoo rueda y el sensor de movimiento estaba movido.. 
Equipo quedo correctamqnte ajustado y calibrado .trabajando correctamente,","128794","55"
"304257","24/4/2019 23:31:18.245791+00","Solicitud de tarjeta driver controladora .controlador no. 72.
solicito controlador nuevo!!  Caminadora prende pero no avanza.y enciende!!","128589","55"
"304256","24/4/2019 22:50:26.280159+00","ARMADO PAGADO EL 26/04/19","128458","99"
"304255","24/4/2019 22:49:55.396648+00","ARMADO PAGADO EL 26/04/19","128471","99"
"304254","24/4/2019 22:49:24.768573+00","ARMADO PAGADO EL 26/04/19","127499","99"
"304253","24/4/2019 22:48:47.582972+00","ARMADO PAGADO EL 26/04/19","128148","99"
"304252","24/4/2019 22:48:20.266852+00","ARMADO PAGADO EL 26/04/19","128146","99"
"304251","24/4/2019 22:47:45.281983+00","ARMADO PAGADO EL 26/04/19","128138","99"
"304250","24/4/2019 22:47:30.684062+00","ARMADO PAGADO EL 26/04/19","128191","99"
"304249","24/4/2019 22:47:03.092708+00","ARMADO PAGADO EL 26/04/19","128192","99"
"304248","24/4/2019 22:45:23.337927+00","confirmado con Elizabeth para el Lunes 29/04/19 cliente indica que el equipo está en el lugar de armado  ","128708","7"
"304247","24/4/2019 22:30:46.084749+00","CONFIRMADO CON CLIENTE JUEVES 25 ABRIL","128705","6"
"304246","24/4/2019 22:29:32.396917+00","confirmado con Graciela para el Viernes 26/04/19 cliente indica que el equipo está en el lugar de armado  ","128854","7"
"304245","24/4/2019 22:29:31.921371+00","se llamo para indicar presupuesto y se informo que el motor ya no se fabrica, posiblemente adquieran una nueva","127436","253"
"304244","24/4/2019 22:24:31.22417+00","confirmado con Marco para el 25/04/19  cliente indica que el equipo está en el lugar de armado  ","128856","7"
"304243","24/4/2019 22:24:09.12843+00","se indico presupuesto a Sra Denhi y se le informo que el motor ya no lo fabrican checara con su esposo si acepta solo el cambio de banda ","127633","253"
"304242","24/4/2019 22:22:44.122269+00","se paso cotizacion ellos checan y llaman.","127888","4"
"304241","24/4/2019 22:20:51.094222+00","confirmado con Gloria para el Martes 30/04/19 cliente indica que el equipo está en el lugar de armado  ","128709","7"
"304240","24/4/2019 22:19:47.654679+00","armado exitoso modelo y version 24860.9 T6.7S serie KK251R0902905","128471","56"
"304239","24/4/2019 22:18:33.69901+00","armado exitoso modelo y version 6 25049.5 C970 PRO serie MM200C0505490","128458","56"
"304238","24/4/2019 22:14:16.321572+00","se indico presupuesto, cliente  ya adquirió una nueva, ","127528","253"
"304237","24/4/2019 22:12:12.119445+00","PORFAVOR REVISAR EQUIPO","128918","99"
"304236","24/4/2019 22:03:19.115618+00","se indica presupuesto, cliente llama","128479","253"
"304235","24/4/2019 22:01:54.132189+00","Se indican costos por cambio de tarjeta y tapa de rodillo y se informa que la consola no la fabrican se comparte link de venta de equipo","128072","253"
"304234","24/4/2019 21:58:57.418268+00","ok depositados 1360","128837","4"
"304233","24/4/2019 21:57:47.471491+00","lo entregan mañana jueves 25/04 regresar la llamada  ","128850","7"
"304232","24/4/2019 21:55:51.050496+00","porfavor colocar refacciones que se enviaron","120071","99"
"304231","24/4/2019 21:54:56.183741+00","porfavor colocar refacciones que se enviaron","127438","99"
"304230","24/4/2019 21:52:23.551783+00","ESPERAR ICS ","128331","6"
"304229","24/4/2019 21:51:46.478178+00","PORFAVOR COLOCAR REFACCIONES QUE SE ENVIARON","127758","99"
"304228","24/4/2019 21:50:53.511373+00","PORFAVOR COLOCAR REFACCIONES QUE SE ENVIARON","122096","99"
"304227","24/4/2019 21:50:46.671894+00","se indica presupuesto al Sr Pimentel, cliente regresa llamada","127886","253"
"304226","24/4/2019 21:47:38.676033+00","PORFAVOR COLOCAR REFACCIONES QUE SE ENVIARON","126813","99"
"304225","24/4/2019 21:44:50.97388+00","PORFAVOR COLOCAR REFACCIONES QUE SE ENVIARON","128167","99"
"304224","24/4/2019 21:43:57.57608+00","PORFAVOR COLOCAR REFACCIONES QUE SE ENVIARON","127514","99"
"304223","24/4/2019 21:37:07.242907+00","n/c  ","128705","7"
"304222","24/4/2019 21:35:23.122267+00","cuando lleguen piezas colocar a equipos en bodega, correspondiente al folio 176933.","128907","113"
"304221","24/4/2019 21:34:46.465127+00","no mandar las piezas , colocar a los equipos .","128613","113"
"304220","24/4/2019 21:34:22.197022+00","kk741r0304231","128106","48"
"304219","24/4/2019 21:33:44.211174+00","n/c en ningún número  ","128393","7"
"304218","24/4/2019 21:31:17.600376+00","no requiere nada de nosotros","128239","253"
"304217","24/4/2019 21:30:45.325941+00","se hizo llamada para dar presupuesto y el Sr Humberto indico que asistió un técnico que no le hizo nada que pago revisión y ahora ya funciona su caminadora ","128239","253"
"304216","24/4/2019 21:19:13.959654+00","se envío presupuesto por correo, cliente se comunica","128241","253"
"304215","24/4/2019 21:18:36.51794+00","confirmado con Miret  para el Jueves 25/04/19 cliente indica que el equipo está en el lugar de armado  ","128728","7"
"304214","24/4/2019 21:17:48.892152+00","se indico presupuesto al Sr Rodriguez cliente llama ","128391","253"
"304213","24/4/2019 21:17:21.803418+00","23/04/2019 1ZV8095V0455567096","127514","92"
"304212","24/4/2019 21:13:59.957575+00","23/04/2019 1ZV8095V0457697700","127779","92"
"304211","24/4/2019 21:13:40.855958+00","23/04/2019 1ZV8095V0457011315","128167","92"
"304210","24/4/2019 21:13:22.413748+00","23/04/2019 1ZV8095V0457407924","126780","92"
"304209","24/4/2019 21:12:44.956439+00","23/04/2019 1ZV8095V0456787534","127026","92"
"304208","24/4/2019 21:12:09.253526+00","23/04/2019 1ZV8095V0456050141","128462","92"
"304207","24/4/2019 21:11:17.743884+00","23/04/2019 1ZV8095V0456095755","127742","92"
"304206","24/4/2019 21:10:46.133056+00","23/04/2019 1ZV8095V0456135970","126341","92"
"304205","24/4/2019 21:07:07.776539+00","22/04/2019 1ZV8095V0455159045","127513","92"
"304204","24/4/2019 20:58:03.341305+00","recibo $600","128902","4"
"304203","24/4/2019 20:56:54.056755+00","mm101r0101736","128814","48"
"304202","24/4/2019 20:56:08.571367+00","mm100c0500223","128766","48"
"304201","24/4/2019 20:54:51.748585+00","kk740g0301868","128514","48"
"304200","24/4/2019 20:54:01.9534+00","no contesto","128416","48"
"304199","24/4/2019 20:53:28.637324+00","no contesto","128414","48"
"304198","24/4/2019 20:52:59.22437+00","nunca contesto","128295","48"
"304197","24/4/2019 20:52:07.116179+00","kk341r0206730","128402","48"
"304196","24/4/2019 20:50:56.172565+00","kk330c0214954","128105","48"
"304195","24/4/2019 20:50:50.628878+00","ARMADO PAGADO EL 26/04/19","128654","99"
"304194","24/4/2019 20:50:13.65196+00","ARMADO PAGADO EL 26/04/19","128236","99"
"304193","24/4/2019 20:50:03.624618+00","kk330c0515001","127883","48"
"304192","24/4/2019 20:49:43.854935+00","ARMADO PAGADO EL 26/04/19","127631","99"
"304191","24/4/2019 20:49:13.398457+00","ARMADO PAGADO EL 26/04/19","127474","99"
"304190","24/4/2019 20:48:45.542182+00","ARMADO PAGADO EL 26/04/19","127261","99"
"304189","24/4/2019 20:48:06.146277+00","REVISION PAGADO EL 26/04/19","126537","99"
"304188","24/4/2019 20:47:48.58994+00","18/04/2019 1ZV8095V0455965334","120506","92"
"304187","24/4/2019 20:47:24.018358+00","ARMADO PAGADO EL 26/04/19","126401","99"
