"254","iguala - 6221","iguala - 6221","iguala - 6221","01(733)110-3069  110-3224 y/o 332-9770","4"
"255","zihuatanejo - 6252","zihuatanejo - 6252","zihuatanejo - 6252","01-755-44-47-35-2","4"
"256","tulancingo - 4946","tulancingo - 4946","tulancingo - 4946","(01 775) conm 112 10 91  ger 112 10 92 / 112 10 88","4"
"257","zona plateada - 6265","zona plateada - 6265","zona plateada - 6265"," 01 (771) 711-4124","4"
"258","pachuca - 6534","pachuca - 6534","pachuca - 6534","(01 771) conm. 713 34 916  gcia. 714 87 41  fax 713 03 38 ","4"
"259","palomar gdl - 4944","palomar gdl - 4944","palomar gdl - 4944","(01 33) conm. 36 12 65 80 ger. 36 12 74 14 dir. 36 12 63 10","4"
"260","tlaquepaque - 6398","tlaquepaque - 6398","tlaquepaque - 6398","(01 33) conm. 36 57 57 06 ger 36 57 86 14 fax ext 114 y 136","4"
"261","mariano otero - 6469","mariano otero - 6469","mariano otero - 6469","(01 33) conm. 36 34 88 70  gcia. 36 34 88 42  dir 36 34 88 64  fax 36 34 88 42","4"
"262","puerto vallarta - 6237","puerto vallarta - 6237","puerto vallarta - 6237","(01 322) conm. 225 00 05 dir 225 15 65 fax ext 146 y 136","4"
"263","nuevo vallarta - 6240","nuevo vallarta - 6240","nuevo vallarta - 6240","01 (322) 187-0723 ","4"
"265","patria - 6215","patria - 6215","patria - 6215","(01 33) 36-10-27-01  ","4"
"266","independencia - 6219","independencia - 6219","independencia - 6219","01 33 31688572   31688582   31688855  31688706","4"
"267","gonzalo gallo - 6254","gonzalo gallo - 6254","gonzalo gallo - 6254","01 (33) 3650-5063 ","4"
"268","iteso-periferico - 6258","iteso-periferico - 6258","iteso-periferico - 6258","01 (33) 3855-5014 ","4"
"269","uruapan - 4936","uruapan - 4936","uruapan - 4936","(01 452) conm 528 82 75  ger 528 82 68  fax 528 82 23","4"
"270","morelia - 6585","morelia - 6585","morelia - 6585","(01 443) conm 315 00 81 ger 324 96 34 fax ext 114 y 125 ","4"
"271","la piedad - 6226","la piedad - 6226","la piedad - 6226","(01352) 525-62-55","4"
"272","lazaro cardenas - 6244","lazaro cardenas - 6244","lazaro cardenas - 6244","01 (753)-53-1-35-34 y/o 531-3610","4"
"273","zamora - 6217","zamora - 6217","zamora - 6217","01 (351) 5151681","4"
"274","morelia reforma - 6297","morelia reforma - 6297","morelia reforma - 6297","01 (443) 308-2218 ","4"
"275","cuernavaca - 6467","cuernavaca - 6467","cuernavaca - 6467","(01 777) conm. 329 02 00 y/o 317 52 13 ger 317 52 24 fax ext 141  136  140","4"
"276","cuautla - 4957","cuautla - 4957","cuautla - 4957","(01 735) 122 -22-71 y/o 69","4"
"277","civac morelos - 4973","civac morelos - 4973","civac morelos - 4973","01 (777) 309 11 68","4"
"278","tepic - 4947","tepic - 4947","tepic - 4947","(01 311) 129 17 13 al 20 fax 129 17 21","4"
"279","la pastora (cerro de la silla) - 4991","la pastora (cerro de la silla) - 4991","la pastora (cerro de la silla) - 4991","01 81) 83-23-66-44 o 41","4"
"280","san nicolas - 6204 ","san nicolas - 6204 ","san nicolas - 6204 ","0181 104 88 25  ","4"
"281","santa catarina - 6293","santa catarina - 6293","santa catarina - 6293","018154812969 o 29 y 70","4"
"282","universidad - 4727","universidad - 4727","universidad - 4727","(01 81) conm. 83 32 96 32 gcia. 83 32 11 47 dir 8332 9635 fax ext 126 ","4"
"365","monterrey cumbres - 717","monterrey cumbres - 717","monterrey cumbres - 717","01(818) 121-00-70","5"
"283","las torres - 6275","las torres - 6275","las torres - 6275","(01 81) conm. 83 49 46 71 ger 83 49 74 39  dir 83 49 36 66 fax ext 141 y 126  8349-7436","4"
"284","gonzalitos - 6392","gonzalitos - 6392","gonzalitos - 6392","(01 81) conm. 83 18 04 06 ger 83 11 09 85 ext 125 dir 83 11 09 83 fax ext 126","4"
"285","miguel aleman - 6468","miguel aleman - 6468","miguel aleman - 6468","(01 81) conm. 83 34 68 68 ger 83 34 68 82 dir 83346879 fax 83 34 68 82","4"
"286","gomez morin - 4978","gomez morin - 4978","gomez morin - 4978","(0181)8356-6024  018183566192 018183566636","4"
"287","oaxaca - 6557 ","oaxaca - 6557 ","oaxaca - 6557 ","(01 951) 506-00-99  ","4"
"288","salinas cruz - 6222","salinas cruz - 6222","salinas cruz - 6222","01 (971) 716-1795","4"
"289","tuxtepec - 6277","tuxtepec - 6277","tuxtepec - 6277","01 (287)-877-9296 ","4"
"290","tehuacan - 4939","tehuacan - 4939","tehuacan - 4939","(01 238) conm 384 72 43  ger 384 68 94  fax 384 68 96","4"
"292","puebla la noria - 6396","puebla la noria - 6396","puebla la noria - 6396","(01 222) conm. 237 40 99  gcia. 243 73 98  fax 243 73 59 ext 131","4"
"293","hospital general - 6211","hospital general - 6211","hospital general - 6211","(01 222)-395 31 55  395 30 65  395 31 27  395 30 63","4"
"294","forjadores (cholula) - 4988 ","forjadores (cholula) - 4988 ","forjadores (cholula) - 4988 ","01 222 329  12 88","4"
"295","san juan del río - 4945","san juan del río - 4945","san juan del río - 4945","(01 427) conm. 264 81 60 ger y fax 264 81 68","4"
"296","queretaro - 6397","queretaro - 6397","queretaro - 6397","(01 442) conm. 217 70 00  ger 217 77 80  fax ext 125","4"
"297","plaza de toros - 4827","plaza de toros - 4827","plaza de toros - 4827","(01 442) conm 242 91 48; ger 215 23 57 / 242 04 98 fax 215 31 88","4"
"298","playa del carmen - 4841","playa del carmen - 4841","playa del carmen - 4841"," 3 y 3 """"a"""" mz 30 col. playacar","4"
"299","bahía de chetumal - 4951","bahía de chetumal - 4951","bahía de chetumal - 4951","(01 983) conm 129 31 18  31  ger 129 31 28 / 129 31 29","4"
"300","cancun cumbres - 4972","cancun cumbres - 4972","cancun cumbres - 4972","01 998 882 0514  882 1679  8821339  882 0521","4"
"301","cancun - 6278","cancun - 6278","cancun - 6278","(01 998) conm 881 02 00  gcia 887 73 76  fax 884 76 00","4"
"302","cozumel - 6227","cozumel - 6227","cozumel - 6227","01 (987) 869-3584","4"
"303","san luis - 6206","san luis - 6206","san luis - 6206","(01 444) conm. 841 53 50 al 66  gcia. ext 114-125  fax ext 124 141 125","4"
"304","rotonda - 6213","rotonda - 6213","rotonda - 6213","01(481) 382-28-44  ","4"
"305","carretera 57 - 6242","carretera 57 - 6242","carretera 57 - 6242","01(444) 5675358","4"
"306","cd valles - 6213","cd valles - 6213","cd valles - 6213","01 (481) 381-9427 ","4"
"307","los mochis - 4791","los mochis - 4791","los mochis - 4791","(01 668) conm. 812 25 26 gcia. 812 04 32 dir 812 23 43 fax ext 114 y/o 812 23 43","4"
"308","culiacan - 6586","culiacan - 6586","culiacan - 6586","(01 667) 759 02 00 ger ext 114 fax ext 129 ","4"
"309","mazatlan - 6583","mazatlan - 6583","mazatlan - 6583","(01 669) conm 989 05 00 ger 986 40 61 fax ext 113 ","4"
"310","mexico 68 - 4955","mexico 68 - 4955","mexico 68 - 4955","01 667  146 04 06","4"
"734","f.f plaza central - 182",,,,"2"
"747","salamanca - 194",,,,"2"
"758","via vallejo - 124",,,,"1"
"765","los mochis - 249",,,,"1"
"770","patio santa fe - 4502",,,,"8"
"772","plaza gran sur - 4563",,,,"8"
"313","blvd morelos - 6241","blvd morelos - 6241","blvd morelos - 6241","(01 662) 2 11 39 00  ","4"
"314","guaymas - 6210 ","guaymas - 6210 ","guaymas - 6210 ","01(622)2-210-687  y/o 221-42-10","4"
"315","puerto peñasco - 4983","puerto peñasco - 4983","puerto peñasco - 4983","01 (638) 102-1508","4"
"316","nogales-sonora - 6288","nogales-sonora - 6288","nogales-sonora - 6288","01 (631) 319-2545","4"
"317","general pesqueira - 6298","general pesqueira - 6298","general pesqueira - 6298","01 (642) 421-2188 ","4"
"318","villahermosa la carrizal - 6574","villahermosa la carrizal - 6574","villahermosa la carrizal - 6574","(01 993) conm. 354 40 02  gcia. 354 33 94  fax 354 10 30","4"
"319","villahermosa guayabal - 4911","villahermosa guayabal - 4911","villahermosa guayabal - 4911","(01 993) conm 314 80 12 al 14  gcia 314 80 15 al 17  fax ext 140","4"
"320","cardenas tabasco - 6212","cardenas tabasco - 6212","cardenas tabasco - 6212","01 (93) 737-29-412  y/o 372 97 94","4"
"366","puebla - 714","puebla - 714","puebla - 714","01(222) 273-53-00 ","5"
"321","cd. victoria - 4801","cd. victoria - 4801","cd. victoria - 4801","(01 834) conm. 305 07 13 al 24  gcia. 305 00 47  fax ext 136  y/o 305 07 17","4"
"322","reynosa - 4941","reynosa - 4941","reynosa - 4941","(01 899) conm. 180 05 11 al 17  ger. 180 05 24  dir 180 05 19 al 23  fax ext 114","4"
"323","matamoros - 4950","matamoros - 4950","matamoros - 4950","(01 868) conm. 819 42 21 819 42 23 / 819 39 19 fax ext 114 y/o 819-34-66","4"
"324","tampico - 6577","tampico - 6577","tampico - 6577","(01 833) conm. 224 40 21  ger 224 50 62 dir 224 40 06  fax ext 136","4"
"325","nuevo laredo - 6250","nuevo laredo - 6250","nuevo laredo - 6250","01 (867) 714 80 04  715 33 89  715 31 78","4"
"326","el molinito tlaxcala - 6208","el molinito tlaxcala - 6208","el molinito tlaxcala - 6208","(01246)4687514 - 20  ","4"
"327","toluca - 6497","toluca - 6497","toluca - 6497","conm. 01722 279 99 29  ger 212 13 45  fax 279 99 29 ext 131  121  124","4"
"328","alfredo del mazo - 6225","alfredo del mazo - 6225","alfredo del mazo - 6225","01 (722) 237-8661","4"
"329","poza rica - 4938","poza rica - 4938","poza rica - 4938","(01 782) conm 821 49 73 al 88  ger 8 21 49 74","4"
"331","veracruz - 8122","veracruz - 8122","veracruz - 8122","(01 229) conm. 989 02 00  gcia 922 41 55  922 41 56","4"
"332","xalapa -4878","xalapa -4878","xalapa -4878","(01 228) conm 813-94-54  gcia 813-62-94  fax 813 56 07 ","4"
"333","tuxpan - 6218","tuxpan - 6218","tuxpan - 6218","01 (783) 835-4412  8354899","4"
"334","cordoba - 4862","cordoba - 4862","cordoba - 4862","(01 271) conm 736 17 53  ger 736 17 61","4"
"335","playa norte -6209","playa norte -6209","playa norte -6209","(229)986-89-77 al 012299243840","4"
"336","merida - 6576","merida - 6576","merida - 6576","(01 999) conm. 944 97 52  gcia 944 97 54  fax 944 97 53 ","4"
"337","aviacion - 6286","aviacion - 6286","aviacion - 6286","01 (999) 176-7765","4"
"338","merida oriente - 4987","merida oriente - 4987","merida oriente - 4987","01 999 196 2035","4"
"339","zacatecas - 4790","zacatecas - 4790","zacatecas - 4790","(01 492) conm. 899 12 03  ger 768 00 84  899 12 09  fax ext 114 y 141","4"
"340","fresnillos - 6294","fresnillos - 6294","fresnillos - 6294","01 (493) 878-2260 ","4"
"341","aguascalientes - 708","aguascalientes - 708","aguascalientes - 708","01(449) 910-97-60","5"
"342","mexicali - 750","mexicali - 750","mexicali - 750","01(686) 580-45-30","5"
"343","tijuana la mesa - 752","tijuana la mesa - 752","tijuana la mesa - 752","01(664) 622-65-00","5"
"344","tijuana rio - 753","tijuana rio - 753","tijuana rio - 753","01(664) 633-35-55","5"
"345","ensenada -754","ensenada -754","ensenada -754","01(646) 172-38-10","5"
"346","los cabos - 724","los cabos - 724","los cabos - 724","01(624) 146-71-80","5"
"347","chihuahua - 8240","chihuahua - 8240","chihuahua - 8240","01(614) 432-69-14","5"
"348","cd. juarez - 755","cd. juarez - 755","cd. juarez - 755","01(656) 227-68-00","5"
"349","coapa - 702","coapa - 702","coapa - 702","01(55) 54-83-90-80","5"
"350","mixcoac - 707","mixcoac - 707","mixcoac - 707","01(55) 52-76-81-60","5"
"351","polanco - 720","polanco - 720","polanco - 720","01(55) 21-22-02-60","5"
"352","interlomas -718","interlomas -718","interlomas -718","01(55)55-91-25-94","5"
"353","satelite - 701","satelite - 701","satelite - 701","01(55) 53-74-99-40","5"
"354","arboledas - 726","arboledas - 726","arboledas - 726","01(55) 53-21-32-80","5"
"355","celaya  - 723","celaya  - 723","celaya  - 723","01(461) 192-13-00","5"
"356","leon - 705","leon - 705","leon - 705","01(477) 788-13-00","5"
"358","zapopan - 703","zapopan - 703","zapopan - 703","01(333) 777-40-40","5"
"359","puerto vallarta - 721","puerto vallarta - 721","puerto vallarta - 721","01(322) 226-25-80","5"
"360","gdl lopez mateos - 730","gdl lopez mateos - 730","gdl lopez mateos - 730","01(333)283-33-30","5"
"361","morelia - 710","morelia - 710","morelia - 710","01(443) 322-30-00","5"
"362","cuernavaca - 713","cuernavaca - 713","cuernavaca - 713","01(777) 101-05-10 ext. 125 y 126","5"
"363","monterrey valle - 715","monterrey valle - 715","monterrey valle - 715","01(818) 133-98-00","5"
"367","queretaro - 704","queretaro - 704","queretaro - 704","01(442) 211-67-00","5"
"368","cancun - 712","cancun - 712","cancun - 712","01(998) 881-02-50","5"
"369","san luis potosi - 716","san luis potosi - 716","san luis potosi - 716","01(444) 834-16-00","5"
"370","hermosillo - 751","hermosillo - 751","hermosillo - 751","01(662) 236-06-20","5"
"371","metepec - 709","metepec - 709","metepec - 709","01(722) 275-70-20","5"
"372","xalapa - 719","xalapa - 719","xalapa - 719","01(228) 841-63-00","5"
"373","veracruz - 732","veracruz - 732","veracruz - 732","01(229) 923-65-00","5"
"374","merida - 711","merida - 711","merida - 711","01(999) 942-46-50","5"
"375","aguascalientes - 2346 ","aguascalientes - 2346 ","aguascalientes - 2346 ","01-449-910-7001-al 10 fax 912-66-00  ","3"
"376","plaza san pedro  - 1140","plaza san pedro  - 1140","plaza san pedro  - 1140","(01 686) 564-54-59 / 564-53-96","3"
"378","mexicali - 2304","mexicali - 2304","mexicali - 2304","(01 686) 561-33-55 561-01-55 fax 0644  ","3"
"735","xochimilco -190",,,,"2"
"748","zamora - 178",,,,"2"
"759","cosmopol - 125",,,,"1"
"766","galerias mazatlan - 247",,,,"1"
"380","galerias valle - 4026","galerias valle - 4026","galerias valle - 4026","01 686 568 05 79  ","3"
"381","tijuana2000 - 4155","tijuana2000 - 4155","tijuana2000 - 4155","01 664 2118659-60 / 2118638/2118570/211633/2118555","3"
"382","el playas de rosarito  - 4187","el playas de rosarito  - 4187","el playas de rosarito  - 4187","01 661 613 92 44 al 54","3"
"383","ensenada - 3015","ensenada - 3015","ensenada - 3015","01 646 173 3079/ 3076/ 3080/ 3092 / 3051/ 3064/ 3068/ 3072/ 3069/ 3069/ 3065","3"
"384","cola de ballena  - 4156","cola de ballena  - 4156","cola de ballena  - 4156","01 612 124 2314 / 2315 / 2316 / 2317 / 2318 / 2319","3"
"385","los cabos  - 3069","los cabos  - 3069","los cabos  - 3069","01 624 144 7114/ 17/ 18/ 19","3"
"386","supercenter campeche  - 1685","supercenter campeche  - 1685","supercenter campeche  - 1685","01 938 1 33 88 94 /   2 86 02 26 ","3"
"387","campeche - 4139","campeche - 4139","campeche - 4139","81 11297 / 81  60987 / 81 10256 / 81 10325","3"
"388","belisario dominguez - 1130","belisario dominguez - 1130","belisario dominguez - 1130","01 961 121 55 33 al 41","3"
"389","comitan de dominguez - 1624","comitan de dominguez - 1624","comitan de dominguez - 1624","01 963 6329456  al 61","3"
"390","tuxpan - 2218","tuxpan - 2218","tuxpan - 2218","01 783 8344543 / 8345835 / 8349204 / 8351046 / 8356110 / 8356123","3"
"391","libramiento norte - 4027","libramiento norte - 4027","libramiento norte - 4027","01 961 1214094 / 6028605","3"
"392","tapachula - 4072","tapachula - 4072","tapachula - 4072","01 962 628 4064 al 69","3"
"393","delicias - 1138","delicias - 1138","delicias - 1138","01 639 470 03 16 / 470 0181 / 4700175","3"
"394","parral - 1170","parral - 1170","parral - 1170","01 627 5258273 / 5258277","3"
"395","cd. cuauhtemoc - 1623","cd. cuauhtemoc - 1623","cd. cuauhtemoc - 1623","01 625 5905375-80","3"
"397","plaza monumental  - 2089","plaza monumental  - 2089","plaza monumental  - 2089","01 656 613 2621/ 3154/ 3880/ 5149/ 5461","3"
"398","chihuahua - 2302","chihuahua - 2302","chihuahua - 2302","01 614 423 56 07  al 13 ","3"
"399","cd. juarez - 2377","cd. juarez - 2377","cd. juarez - 2377","01 656 6235899 y 6236116","3"
"400","fuentes mares  - 3033","fuentes mares  - 3033","fuentes mares  - 3033","01 614 435 8868/ 435 9033/ 435 9171/ 9194/  9435/ 9602/  9629/  9700/  9738/  9752","3"
"401","norte 2000 - 5728 ","norte 2000 - 5728 ","norte 2000 - 5728 ","01 614 481 73 95 / 4222 / 7322/ 6451","3"
"402","torres del sur  - 5764 ","torres del sur  - 5764 ","torres del sur  - 5764 ","01 656 690 6704","3"
"403","monclova  - 1007","monclova  - 1007","monclova  - 1007","01 86 6648 2579 al 89/ 2397","3"
"404","galerias saltillo - 1404","galerias saltillo - 1404","galerias saltillo - 1404","485 3695 al 99","3"
"405","torreon - 2375","torreon - 2375","torreon - 2375","01 871 729 0010","3"
"406","saltillo  - 2465","saltillo  - 2465","saltillo  - 2465","01 844-4140029/0862/0994  ","3"
"407","la rosita  - 3622","la rosita  - 3622","la rosita  - 3622","01 871 730 8019","3"
"408","colima norte  - 1054","colima norte  - 1054","colima norte  - 1054","01 312 323 5319 al 22/ 323 5324 al 26 ","3"
"409","colima niños heroes - 3879","colima niños heroes - 3879","colima niños heroes - 3879","01 312 313 1166/  80/  77","3"
"410","manzanillo - 4062","manzanillo - 4062","manzanillo - 4062","01 314 333 3844/ 334 3550/ 334 3551/ 334 3584/ 334 3603/ 334 3614/ 334 3618/ 334 3623/ 334 3683/ 334 3703                                             ","3"
"411","acueducto de guadalupe  - 3794","acueducto de guadalupe  - 3794","acueducto de guadalupe  - 3794","53 88 01 51/ 53 67 58 05/ 53 88 73 86 / 5369 21 12 / 5369 47 21","3"
"412","aereopuerto - 3851","aereopuerto - 3851","aereopuerto - 3851","5571 8177","3"
"413","azcapotzalco  - 3862","azcapotzalco  - 3862","azcapotzalco  - 3862","5353 0156","3"
"414","balbuena - 3872","balbuena - 3872","balbuena - 3872","(01 55) 57-68-60-30 57-68-97-99  ","3"
"415","buenavista - 3846","buenavista - 3846","buenavista - 3846","(0155) 5566-37-11  ","3"
"416","cuajimalpa - 3858","cuajimalpa - 3858","cuajimalpa - 3858","(01 55) 5812-23-45 5812-18-41  ","3"
"417","cuitlahuac - 2466","cuitlahuac - 2466","cuitlahuac - 2466","57-29-99-16 / 53 55 38 81  ","3"
"418","eduardo molina - 4547","eduardo molina - 4547","eduardo molina - 4547","57 50 53 28  ","3"
"419","felix cuevas - 2689","felix cuevas - 2689","felix cuevas - 2689","(0155) 5534-81-00 al 09  ","3"
"420","las aguilas - 3876","las aguilas - 3876","las aguilas - 3876","(01 55) 5664-4056 5660-50-44  ","3"
"421","lomas toreo - 2344","lomas toreo - 2344","lomas toreo - 2344","(0155) 55-57-11-33/53-95-29-57  ","3"
"422","miramontes  - 2464 ","miramontes  - 2464 ","miramontes  - 2464 ","54-47-14-00 y 56-77-71-10  ","3"
"423","periferico sur  - 3863","periferico sur  - 3863","periferico sur  - 3863","01 55) 5606-53-40 5606-58-55","3"
"424","plateros - 3852","plateros - 3852","plateros - 3852","(0155) 5593-10-77  ","3"
"426","taxqueña - 3848","taxqueña - 3848","taxqueña - 3848","5662-38-08/5661-1788/6537/0912  ","3"
"427","tepeyac - 2345","tepeyac - 2345","tepeyac - 2345","(0155) 5517-03-98/8220/  ","3"
"428","tlalpan - 4670","tlalpan - 4670","tlalpan - 4670","5674 54/100","3"
"429","tlahuac - 2347","tlahuac - 2347","tlahuac - 2347","5850 1910  ","3"
"430","universidad - 3845","universidad - 3845","universidad - 3845","(0155) 5604-00-33/5504/0213/  ","3"
"431","villa coapa - 3857","villa coapa - 3857","villa coapa - 3857","(01 55) 5671-65-15 /5594/1713  ","3"
"432","lindavista - 3877","lindavista - 3877","lindavista - 3877","5752 7060 / 5752 7255 / 5752 7489","3"
"433","copilco - 2430","copilco - 2430","copilco - 2430","5659 2790","3"
"434","durango - 2432","durango - 2432","durango - 2432","(01-618)817-88-45  ","3"
"435","durango ii el eden - 3014","durango ii el eden - 3014","durango ii el eden - 3014","(01 618) 836-65-49 / 6596  ","3"
"436","francisco villa - 3071","francisco villa - 3071","francisco villa - 3071","01 871 729 0010","3"
"437","lomas verdes - 1032","lomas verdes - 1032","lomas verdes - 1032","(0155) 5349 3489 al 98  ","3"
"439","ixtapaluca - 1107","ixtapaluca - 1107","ixtapaluca - 1107","59 72 74 43 / 26 06 92 07  ","3"
"440","multi plaza arboledas - 1169","multi plaza arboledas - 1169","multi plaza arboledas - 1169","55-65-1295/1665/9275 al 81 y 4846  ","3"
"736","toreo - 199",,,,"2"
"749","f. f. cuatla - 192",,,,"2"
"760","tlanepantla - 126",,,,"1"
"767","nuevo veracruz - 239",,,,"1"
"442","santa elena - 1423","santa elena - 1423","santa elena - 1423","22922166 al 71","3"
"443","vicente guerrero  1683","vicente guerrero  1683","vicente guerrero  1683",,"3"
"444","hiperplaza texcoco - 1489","hiperplaza texcoco - 1489","hiperplaza texcoco - 1489","01 595 9251524 / 1611/ 1686/ 1749/ 1757/ 1762/ 1768/ 1817/ 1932/ 1972","3"
"445","espacio esmeralda - 1584","espacio esmeralda - 1584","espacio esmeralda - 1584","5308-3097 /  5308-3101 /  5308-3155 / 5308-3216 / 5308-3393","3"
"446","los reyes - 1724","los reyes - 1724","los reyes - 1724","01 591 9185 485 / 193 / 222 / 234 / 296 / 374","3"
"447","toltecas - 2041","toltecas - 2041","toltecas - 2041","53-901189 y 1206  ","3"
"448","cd. jardin -2079","cd. jardin -2079","cd. jardin -2079","5735  4801 / 4845 /4762 /4768 /4779","3"
"449","jorobas - 2219","jorobas - 2219","jorobas - 2219","01 59 39181153 / 0868  provisionales","3"
"450","interlomas - 2382","interlomas - 2382","interlomas - 2382","5290 7010 y 11  ","3"
"451","plaza aragon - 3005","plaza aragon - 3005","plaza aragon - 3005","55-2459/1904 al 07  ","3"
"544","tampico - 2378","tampico - 2378","tampico - 2378","(01 833) 229-14-00 228-81-00  ","3"
"453","satelite - 3847","satelite - 3847","satelite - 3847","55-5562-15-00/5572/2896  ","3"
"454","echegaray - 3850","echegaray - 3850","echegaray - 3850","5360-0264 y 53633779  ","3"
"455","pirules - 3854","pirules - 3854","pirules - 3854","5379-8700/8844  ","3"
"456","coacalco - 3900","coacalco - 3900","coacalco - 3900","5879 7623 / 5898 5268 / 0637 / 0468 / 0463","3"
"457","santa maria coacalco   - 4018","santa maria coacalco   - 4018","santa maria coacalco   - 4018","58 79 46 18 / 58 79 46 74  ","3"
"458","puerta texcoco - 4109","puerta texcoco - 4109","puerta texcoco - 4109","01 595 921 1944/ 0647 / 0668 / 0933 / 1275 / 1500 / 1506 / 1567 / 1573 / 1587","3"
"459","perinorte (antes silos) - 4154","perinorte (antes silos) - 4154","perinorte (antes silos) - 4154","29692005 /  2006  provisionales","3"
"460","periferico-cuautlitlan - 4157","periferico-cuautlitlan - 4157","periferico-cuautlitlan - 4157","2239 51 12 al 21  ","3"
"461","lago de guadalupe - 4191","lago de guadalupe - 4191","lago de guadalupe - 4191","53054069 / 53054091 / 53054106 / 53054128 / 53054142 / 53054200 ","3"
"462","las americas - 5765","las americas - 5765","las americas - 5765","55-2486-4046 al 52/4057/al 59  ","3"
"463","las alamedas - 5855","las alamedas - 5855","las alamedas - 5855","55-5077-60-79  ","3"
"464","irapuato - 1015","irapuato - 1015","irapuato - 1015","462-635-2065 al 74  ","3"
"465","galerias las torres - 1195","galerias las torres - 1195","galerias las torres - 1195","01 477  77653 00/05/64     776 55 20 /    776 62 05  / 776 66 91","3"
"466","el sauz - 2091","el sauz - 2091","el sauz - 2091","01 461 1577206 / 6176168/ 230/ 276/ 296/ 461","3"
"467","torres landa - 2433","torres landa - 2433","torres landa - 2433","01 477 761 82 74 al 83","3"
"468","irrigacion - 3031 ","irrigacion - 3031 ","irrigacion - 3031 ","01 (461)611 3814  ","3"
"469","clouthier - 3745","clouthier - 3745","clouthier - 3745","01 477 781 19 26 al 35","3"
"470","acapulco diamante  - 1068","acapulco diamante  - 1068","acapulco diamante  - 1068","744-443-46-17 al 26  ","3"
"472","acapulco - 2349","acapulco - 2349","acapulco - 2349","744-469-0203  ","3"
"473","combo pachuca  - 3061","combo pachuca  - 3061","combo pachuca  - 3061","01 (77) 1719 7558  ","3"
"474","lopez mateos - 1022","lopez mateos - 1022","lopez mateos - 1022","0133-36-12-7111/6799/6922  ","3"
"475","colon - 1119","colon - 1119","colon - 1119","01 33 3687 1860   /  3687 1847  al 55  ","3"
"476","chapala - 1403","chapala - 1403","chapala - 1403","01 376 766 3280 / 3285/ 3426/ 3716/ 3858/ 4056","3"
"477","macro plaza vallarta - 1550","macro plaza vallarta - 1550","macro plaza vallarta - 1550","01 322 224 94 23 / 224 90 72 / 224 91 78 / 224 92 88","3"
"478","la cima - 1686","la cima - 1686","la cima - 1686","0133 38 34 09 94 / 12 41 / 13 69 provisionales","3"
"479","vallarta - 2342","vallarta - 2342","vallarta - 2342","(0133)-3673-23-23  ","3"
"480","nilo - 3113","nilo - 3113","nilo - 3113",,"3"
"481","tonala - 3631","tonala - 3631","tonala - 3631","33-36-02-71-20/al 25  ","3"
"482","avila camacho - 3721","avila camacho - 3721","avila camacho - 3721","33-31-11-0054  ","3"
"483","pitillal - 3747","pitillal - 3747","pitillal - 3747","01 322 221 0562 / 0870 / 0916/ 1271","3"
"484","plaza mexico - 3856","plaza mexico - 3856","plaza mexico - 3856","33-38-13-14-93  ","3"
"485","revolucion  - 3861","revolucion  - 3861","revolucion  - 3861","33-36-35 4240/2725/9799  ","3"
"486","niño obrero - 3878","niño obrero - 3878","niño obrero - 3878","01 33 31-21-07-11 / 31-21-04-19","3"
"487","jardines del sol - 4012","jardines del sol - 4012","jardines del sol - 4012","01 33 3632 2579 / 40 / 2658/ 2776 ","3"
"488","16 de septiembre - 4540 ","16 de septiembre - 4540 ","16 de septiembre - 4540 ","0133-3658-3381/83  ","3"
"489","uruapan  - 2050 ","uruapan  - 2050 ","uruapan  - 2050 ","452-119-14-08 al 14  ","3"
"490","morelia - 2181","morelia - 2181","morelia - 2181","01 443 327 4800 al 10","3"
"492","domingo diez - 1045","domingo diez - 1045","domingo diez - 1045","777-372-31-47 y 372-33-15 al 23  ","3"
"493","los atrios cuautla - 4090","los atrios cuautla - 4090","los atrios cuautla - 4090","01 735 1 22 23 29 al 38","3"
"494","jiutepec - 5727","jiutepec - 5727","jiutepec - 5727","01 777 3 09 17 23 / 1880 / 2024 al 30","3"
"496","bahia de balderas - 1425","bahia de balderas - 1425","bahia de balderas - 1425","01 322 297 2959 / 297 2991 / 297 3029 / 297 3031 / 297 3047","3"
"497","sendero  - 1027","sendero  - 1027","sendero  - 1027","(01 81) 8397-9355 al 64  ","3"
"498","la huasteca  - 1139","la huasteca  - 1139","la huasteca  - 1139","(01 81) 8390-56-79 y 8390-63-77  ","3"
"499","cerro de la silla - 1833","cerro de la silla - 1833","cerro de la silla - 1833","01 81 83236643 / 83236634 al 38","3"
"500","las torres - 2034","las torres - 2034","las torres - 2034","(01 81) 8318-04-34 8349-01-53  ","3"
"501","valle oriente  - 2044","valle oriente  - 2044","valle oriente  - 2044","(01 81) 8363-5062  ","3"
"502","miguel aleman  - 2076","miguel aleman  - 2076","miguel aleman  - 2076","01 81) 8334-8300 al 06 8334-83-14  ","3"
"503","san nicolas - 2179","san nicolas - 2179","san nicolas - 2179","8661488 - 91 86612530 - 42 -51 - 55","3"
"737","f. f. ixpaluca sendero - 139",,,,"2"
"750","monterrey la fe - 189",,,,"2"
"761","celaya galerias - 245",,,,"1"
"505","plaza centrica  - 3051","plaza centrica  - 3051","plaza centrica  - 3051","8331-7224 8351-1935 8351-2695  ","3"
"506","lincoln  - 3720","lincoln  - 3720","lincoln  - 3720","(01 81) 11-67-13-81 al 90  ","3"
